balloon_id,max_altitude,max_agl,avg_ascent_rate,max_ascent_rate,min_ascent_rate,height_above_surface
33,21.5568341703746,-446.8926170363439,-1.172755631699277,9.74237272863454,-9.550644271082737,468.4494512067185
34,21.99893096544111,4299.274809871691,1.833042040080371,10.916080883407796,-5.699854155415202,-4277.27587890625
35,7.508327081028518,5906.325291479142,-0.539370505603314,-0.2742328523854951,-1.4160637831186025,-5898.816964398114
36,21.98053505887532,3559.72623716776,-1.436213931175054,4.136262515088594,-7.908384386376907,-3537.7457021088844
37,17.14368918014365,2195.8693013766847,0.7750462022209057,1.6235845409846943,0.4385585154920441,-2178.725612196541
38,21.752501503036463,5191.6626301268325,0.0129591826746652,12.127854924991285,-7.821889732853255,-5169.910128623796
39,21.33921555639465,4029.76757177048,0.5554618376121843,7.333024390302446,-8.82195749245722,-4008.4283562140854
40,21.97932596911548,2468.09811860761,0.015855089888535,2.6771314727771163,-3.101409107250792,-2446.1187926384946
41,21.99550524303826,5488.927169221149,-0.7078465679825069,4.035190172824397,-5.846548980585409,-5466.93166397811
42,21.36092910591429,5487.830293224301,-0.976269960573945,11.159556507772624,-10.058073885040542,-5466.469364118387
43,21.101639616847383,5414.287215753844,0.0814641635681661,7.59905580273538,-6.974952781055288,-5393.185576136997
44,17.461808861642936,4895.177778353044,-0.3467968141364286,5.213909046633491,-6.512134580608175,-4877.715969491402
45,21.96846682572332,5160.417951845951,-0.1140160423937835,8.642071259627283,-15.184870224081328,-5138.449485020228
46,21.99989233278861,4727.272735892312,-0.4413903422704548,1.0094526844218628,-2.8612831810727943,-4705.272843559524
47,21.877881816469845,5718.418792989566,0.0541769991142254,7.3380794667311005,-9.766876023464764,-5696.540911173096
48,21.95820615762332,4355.385234130965,-1.5233329989124091,1.8150212563674517,-5.851089361681213,-4333.427027973342
49,21.706671595422875,4809.730490350893,-1.125416778391126,1.5884241409772493,-4.49446588989314,-4788.0238187554705
50,3.8110047266326106,5490.489450526332,0.1529641567708996,0.6020443541091378,-0.1012564248595229,-5486.678445799699
51,20.81733989140622,4065.100787157032,0.7967325055371891,5.600288395479417,-3.268938804146826,-4044.2834472656255
52,21.904055816533138,-271.1598409036476,0.3902528746736096,8.71387620742774,-13.606066849711423,293.0638967201807
53,21.83209103895393,5297.8234020709015,1.846628475635135,10.31308055492612,-5.943504053172134,-5275.991311031948
54,21.59431388869677,-158.76030370514465,1.1950695615975355,6.418455302220471,-4.860892301674932,180.35461759384143
55,21.820062791687427,-16.327965623386426,0.8175369211573618,8.336318684896945,-5.596781604485294,38.14802841507385
56,8.767791636623969,3939.3744810897488,-0.2160838717916529,2.2633214384483926,-2.488814148237537,-3930.606689453125
57,21.63817028187476,3610.46269046574,1.7227237628634977,9.89987572923619,-5.584527677152598,-3588.824520183865
58,21.995199686016043,-266.5084202009499,-1.571928023212625,11.22299662051973,-13.08171317167296,288.50361988696596
59,15.428797409753914,26.912448130607945,1.1190048102648895,3.438903082265792,-0.8360019692065137,-11.483650720854031
60,21.50292589614818,4720.355803657482,-0.3750477977300594,12.002534752872103,-9.166562080466122,-4698.852877761334
61,21.645224416968247,52.49564191234567,0.8817920409935127,6.537483452874522,-4.160636407205665,-30.85041749537742
62,21.999641844572917,4999.461577276291,0.8458712749946322,3.495720347685669,-1.18868379947029,-4977.461935431718
63,21.96855464801447,4958.800057878505,1.2784997070478803,7.677997392627091,-4.8602921101460765,-4936.831503230491
64,21.894664360970918,5303.924468287574,0.2817435194348878,0.7271263526128244,0.1434097093771953,-5282.029803926604
65,21.89727003513796,-868.1450369331851,0.4477255643172716,7.425720320974879,-5.563778446872231,890.042306968323
66,21.152958330668945,366.2642902953378,-0.5602443814350376,8.98176015333885,-6.985256170096708,-345.11133196466886
67,20.819509805796727,3973.134536975993,1.8410599231917444,3.911723448809477,-0.3346747499716258,-3952.315027170196
68,21.99854583447793,5444.4494518310175,1.004412017664786,5.736769707329561,-3.074126959747172,-5422.450905996539
69,21.93921734434773,5122.386634126223,-0.562031690877034,3.76719116278311,-5.2182055798104585,-5100.447416781875
70,21.468228220282125,-564.4031023156867,1.335538114466521,10.086134684306336,-9.524620603210968,585.8713305359688
71,13.378416556626725,4849.308592337877,-0.7244496566727421,-0.4268786237390163,-1.5403227200046992,-4835.93017578125
72,21.81693550503485,4441.809412325336,-0.8303116114116097,0.9040927171748336,-3.3114205954538463,-4419.992476820301
73,21.97425847056487,4690.067031908065,0.852240675080434,10.039371180390162,-11.138604083893892,-4668.0927734375
74,21.328069897930465,3354.3143230893484,1.9196117506986248,9.335547242253886,-8.284694700812041,-3332.9862531914177
75,21.8973679923041,4025.569638737096,0.4157994084210902,8.190282763264813,-5.933462809078067,-4003.6722707447916
76,21.71687628774584,5577.715070990357,0.013034484781909,6.9607628229586815,-10.118496469959322,-5555.998194702612
77,21.999741561903846,4471.13718128112,0.0368342507994665,11.429883855980057,-7.94839694362731,-4449.137439719217
78,21.99732506989309,5653.040955396646,0.9220117767189332,5.982777493430088,-3.0299510472407576,-5631.0436303267525
79,21.83002768576153,5309.0228545872205,0.549804972406957,9.555664478619596,-12.348929074850023,-5287.192826901459
80,20.773853868550447,5794.140439387919,-0.5232047293130805,6.061448535651628,-8.610897433318769,-5773.3665855193685
81,21.982222918887175,1070.7402331057317,-0.1573607576094696,8.812930810036239,-15.251274112326143,-1048.7580101868446
82,21.991094899911808,934.7732310946064,0.3795049863525445,6.345028248565292,-6.459801581076862,-912.7821361946947
83,21.334206015319637,-385.91748423940487,0.6414440498865144,5.941278245442822,-4.424854538201334,407.2516902547245
84,21.38629956232733,1834.4085163592024,-1.3824251857876235,1.743907938159886,-4.698720217756297,-1813.022216796875
85,5.336108944905049,4247.928554155567,-0.2239988595750392,0.6629253436613372,-1.1705704211250918,-4242.592445210662
86,21.85671187168037,5451.050511189083,-0.4949149736557015,17.88960360115791,-14.605226172310232,-5429.193799317403
87,18.294019388740203,-2778.8658927206347,-1.6162992254647566,-0.8377213170031368,-4.1842275774729565,2797.159912109375
88,8.413416834267538,4809.963118142986,-0.563746123456589,-0.3257413614088715,-1.3437725667931506,-4801.549701308718
89,21.99648578355293,4540.85035171599,-0.1105118442562854,6.834491200860281,-11.481398437024868,-4518.853865932437
90,17.59936669280778,5877.069033970262,1.2510789665882434,3.98105982828184,-1.1052227680367563,-5859.469667277454
91,14.75395547695569,5506.057065787674,0.3009880738854916,4.532155925478557,-3.5382779107686124,-5491.303110310719
92,21.912568838583205,655.4023480282597,-0.1908333766890518,7.576953954227292,-10.383958970060556,-633.4897791896765
93,21.73496257230193,4497.670657906841,0.7947179716172409,6.523722618587947,-3.302525756182044,-4475.93569533454
94,20.518866672750868,5199.77924460681,-0.660973316177117,3.3574885668223864,-7.258978917616573,-5179.260377934059
95,21.99832061371602,3958.289656208976,-0.7802552123000714,2.734868871119037,-5.116236993720534,-3936.29133559526
96,21.999918204220677,5260.820346397206,1.5100381367496696,10.623164153676292,-5.551404842273044,-5238.820428192985
97,12.217285845619834,3825.718963584374,-0.8947052729995966,-0.5427124384646751,-2.0917471502052614,-3813.501677738754
98,21.69362053959072,4774.390003686419,0.8164707694984035,5.962077350034372,-5.397412136738382,-4752.696383146828
99,19.18998880120045,-266.80640869330585,-0.5119676228026961,5.512164145625025,-7.475454767881935,285.9963974945063
100,21.858565158066327,5618.177240789854,-0.2414410972157029,5.571988169428444,-8.497491087647731,-5596.318675631788
101,21.999448454609126,5120.260244393795,-1.9802400008018448,0.1910150086507336,-4.558800363982051,-5098.260795939186
102,21.992129754125056,-2258.366288586693,-0.034064953173614,12.22318732696564,-8.292736940993946,2280.358418340818
103,21.911282760307284,4923.650291512884,-0.5665425959898223,-0.0901539683839978,-1.1774190670208426,-4901.739008752576
104,21.74000660122545,4648.189225351225,1.7269171964657843,6.964199067040888,-2.469048619945493,-4626.44921875
105,16.85739233799019,2825.3099069248287,-1.0758975690320671,2.7129891076443915,-5.592527491582301,-2808.4525145868383
106,21.75760073537561,33.93692256920429,0.3493848227659576,7.443285000373402,-4.296316513510613,-12.17932183382868
107,21.9973092797766,2526.2068767227715,0.6664656302108464,7.256158174912453,-3.3910335168806327,-2504.2095674429947
108,21.83786724529284,-129.42363059918048,-0.3193352092520207,-0.0736919063572614,-0.6413330973955063,151.26149784447333
109,21.84728229043872,5336.440929657152,-0.0965820051643206,7.013227446769367,-10.672875209306314,-5314.593647366713
110,21.977836673258324,5013.660668111564,-1.7857504615287532,1.1398063764485933,-5.108972099066515,-4991.682831438306
111,21.814192730213005,2696.0638873259622,0.3899679196832874,9.515998719982818,-6.3995397827596,-2674.249694595749
112,21.89086923071049,-487.6538987057641,-1.9680310479368264,-0.0433115340668877,-5.615132112336728,509.5447679364746
113,21.960304829514783,5455.668468764629,-0.7052920720666916,1.1702649870834954,-3.550340327517956,-5433.7081639351145
114,21.999830134805396,5145.631370517102,-1.873887127051363,1.25986600664271,-6.309653473753114,-5123.631540382297
115,6.398363385427154,807.7234145436797,0.0229662302425825,1.937956057345228,-1.4561609384688603,-801.3250511582526
116,21.99075851124748,3084.254476865821,0.7868079974233987,9.514678987027017,-9.774705451171258,-3062.2637183545735
117,21.56787693608726,1553.4809628735873,1.720907846479805,9.786942498207358,-5.7416994147270985,-1531.9130859375
118,15.2691052627087,-138.67645540154928,-1.2482654140098224,-0.7656502920266615,-3.014061543298732,153.94556066425798
119,21.6093048723742,5896.3485034331725,1.199735479187927,10.352951273612966,-9.11576366851452,-5874.739198560798
120,21.57453889829209,-303.2183010490864,1.3445333917105384,10.120642993359889,-9.661011153593446,324.79283994737847
121,20.78080291075376,-313.93011667756235,0.2711072176206738,6.418039721378223,-6.788334172335569,334.71091958831613
122,21.97709029697768,5454.118847170542,1.8957911741848767,6.037036067366231,-0.649747032686264,-5432.141756873564
123,17.918171067176516,5461.216640229761,-1.4458196945669797,1.3051574710955176,-5.413252596637542,-5443.298469162584
124,21.691915848608826,5835.598865865461,-0.3901645779057968,12.376780520861734,-9.270131163700398,-5813.9069500168525
125,21.92549010914436,5452.944672210865,-0.8593447768177235,10.46977988174881,-14.413880285756631,-5431.019182101721
126,19.178746649654105,4375.829977013977,1.3755397428974274,9.69017010384843,-7.158260629972073,-4356.651230364323
127,21.97607758589387,5171.275205963346,1.3627292430567473,7.425735958140031,-3.70293661431991,-5149.299128377452
128,21.848131286900102,5847.066691863561,-1.902405855644469,9.674784048274908,-9.947502135042091,-5825.218560576661
129,13.532232041794838,4178.5263726667945,-0.7618376969898719,-0.4500576510819538,-1.627099363689679,-4164.994140625
130,21.643545125659625,5599.032268765324,1.2103490205631406,10.458895197928744,-9.067920098651951,-5577.388723639665
131,21.978013544508148,4745.266109999575,1.7213433396238726,5.285763103176597,-1.347504219661559,-4723.288096455067
132,20.61728308353792,-121.71271861696184,-1.5463866678013551,5.929851102544339,-11.171608498323785,142.33000170049976
133,21.97437323835031,5258.600629872581,-1.2917632638443384,5.101290331058023,-9.0716686326868,-5236.62625663423
134,20.79564396438438,5141.628667528808,0.4269997365487601,0.9765716009508196,0.2564569425902867,-5120.833023564424
135,14.672180418683814,4726.921203856184,1.1473252455553211,2.1065177427167043,0.3839868500711549,-4712.2490234375
136,19.83472064405664,-583.1280391558598,-0.8470694370229012,-0.3478087214865439,-1.5855891611273911,602.9627597999165
137,21.967214915570537,-111.88480534810134,-0.0451720202028566,7.715954894403461,-10.92227920679661,133.85202026367188
138,21.83778700340621,4949.296283097156,1.2414943142867874,5.359323957869827,-2.2941989163113004,-4927.45849609375
139,21.72119726240705,-879.5586170050797,0.6901811668359514,6.134550956411452,-5.713426892808393,901.2798142674867
140,21.91489153697657,-168.0716519630835,-0.0778814834309031,7.393295088588896,-6.250288848774339,189.98654350006007
141,21.91616804579976,5181.156558990827,-0.4347582312550269,0.3014654208516951,-1.643136470835664,-5159.240390945027
142,21.94320513411445,5139.752287165365,0.2212929107390127,8.204577261497828,-7.902009629929754,-5117.80908203125
143,21.99738926505806,5431.1116723787145,-0.119109263774213,6.233541971897012,-8.101871818879669,-5409.114283113657
144,21.98166192606691,4203.580772521791,0.9131016014453108,10.502121414332242,-9.926320106370124,-4181.599110595724
145,21.08435818312532,4827.160734544056,-1.2659333479861288,2.326943491013843,-5.671270651580924,-4806.076376360931
146,21.358548693373788,-2763.6907159118978,1.6014356351784198,9.467987434003613,-5.45078218010019,2785.0492646052717
147,21.81801319136872,5606.283960935844,-0.2334624854484321,7.615477693096803,-12.649945947030504,-5584.465947744476
148,19.807932412502325,4733.243067464638,1.4725137868120148,4.258605360311236,-1.2039848922433318,-4713.4351350521365
149,20.217817109790577,4491.757257347406,1.165223111189696,4.904382610285079,-1.9507401631739825,-4471.539440237616
150,21.999948979537223,1332.6001185963155,1.5870359313967632,5.240018670400373,-0.6096148880109133,-1310.6001696167782
151,21.846313039585983,74.55948858153212,0.3389133798433673,9.781599044471978,-6.422019969620933,-52.71317554194614
152,21.54838685544517,5242.748701884319,-0.933738052253903,-0.2316020027157819,-1.671502302577499,-5221.200315028875
153,21.69677440009888,4452.222872746384,0.6882302739367623,8.83261027601144,-5.849878216215428,-4430.526098346286
154,21.951297370933844,5437.151456824447,-1.4828322208453977,8.505256366061094,-10.150806418318188,-5415.200159453514
155,8.160703120056663,3592.69558266147,0.5756180540486753,1.079388472110848,0.1529477746131302,-3584.5348795414134
156,21.7516614617784,4351.772845027863,-1.090213143281247,9.898643299318762,-9.161527777272504,-4330.021183566085
157,16.39988906306827,5461.540442988678,-0.9186106230641152,-0.4877031416233404,-1.8977744456416052,-5445.140553925609
158,21.999925079059985,-23.597372589397047,0.3767578036386007,5.909978930437916,-7.182791905904756,45.59729766845703
159,17.021526883686064,2999.788128446186,-0.1540834411982252,5.339465167754719,-6.303961920233684,-2982.7666015625
160,21.82953314651406,4388.80107711649,-0.175503334108158,7.954687941058971,-9.26453595755934,-4366.971543969976
161,21.86926002626805,4129.632318538066,-1.501190109577918,8.141838294070038,-10.044336174157614,-4107.763058511798
162,21.254905038030596,-23.180101705756112,-1.5078606409215864,5.651377556182867,-10.847247515188052,44.43500674378671
163,21.82159681520477,4486.204409315204,0.1430208459858576,8.616531833015102,-13.099124223160306,-4464.3828125
164,21.795291554583365,158.0264954555815,1.7877866454019926,5.183331916190248,-0.9839358738825226,-136.23120390099814
165,21.969184182282696,5360.746405295347,-1.935606373316359,0.3680685424280838,-5.080451385866581,-5338.777221113065
166,21.97605713114241,370.1765271018455,0.7616362436101068,6.139492151302724,-3.292482149668784,-348.2004699707031
167,21.997430315046092,5025.760237563429,0.0940372719209335,8.564024812424051,-12.517839255455456,-5003.762807248383
168,21.98876843071878,5080.585448118219,0.2228411416401641,6.606315997131665,-7.824496059134958,-5058.5966796875
169,21.180628263236265,4527.336878263236,-0.7370983464063583,9.40486253256306,-7.69907138801214,-4506.15625
170,21.998797750660067,5243.759762576833,-1.5358274308946211,11.263905805022818,-13.247054967412886,-5221.760964826173
171,21.577019478123923,-2125.3511398739506,0.0624332676727911,15.278078094799891,-9.290888533020242,2146.9281593520745
172,21.97184700142274,5841.175961439078,-0.1341134783096748,0.0919885563656173,-0.5364870617548192,-5819.204114437654
173,21.99915795002224,5231.480609479052,-0.7106218233304107,3.8411068709523057,-5.751213408069064,-5209.48145152903
174,21.99205179514257,5481.177498511857,1.432776146218436,4.086111080482517,0.2734026321155518,-5459.185446716715
175,19.774448142571824,5015.923862205072,0.9679423241914212,9.44166471894026,-7.226299756250475,-4996.1494140625
176,21.913020343612533,3838.7697097967375,0.2553984470912852,6.709248834694698,-7.58988915674734,-3816.856689453125
177,21.900388065276932,5405.639439431432,-0.3468177281500473,8.752893231992317,-7.074958217426582,-5383.739051366155
178,21.999790724454503,-236.22879797794644,1.0686996696417783,3.036293461900584,0.2310473889633044,258.22858870240094
179,19.920871692214256,5522.708469348464,1.2404181866410275,9.82233663016817,-7.956693762765951,-5502.78759765625
180,21.98892831967784,5348.235182626074,0.2521072997893567,3.783999908458785,-3.44439600910288,-5326.246254306396
181,5.388294881665176,-228.00366320942447,0.2884442698396173,1.094161771286415,-0.1849575222105404,233.39195809108966
182,20.677272978911603,5440.450170588845,-1.6662942992819836,6.117526609296252,-11.465865223616325,-5419.772897609933
183,21.840603295190743,3906.567315457573,0.4841400236092757,8.027649027121779,-5.81951888748481,-3884.7267121623822
184,21.98686413740615,-145.42524881836576,0.6148926698820076,6.093230101374642,-4.405673777533869,167.4121129557719
185,21.024818467028904,4260.781040389519,-1.1259633103061164,9.68279926389338,-10.427499052921974,-4239.75622192249
186,11.862122080721395,5247.031005844806,-0.9212896010362928,-0.5338971138861588,-2.253443239854541,-5235.168883764084
187,16.920811589344417,-202.76027532539047,1.2580056040701355,3.726427855880713,-0.90783574747336,219.6810869147349
188,21.99936851587104,6034.818798172026,-0.208413065673356,2.8652467281154586,-3.8839823720631728,-6012.819429656155
189,21.884874184717034,5457.866002383345,-0.5396095079606134,4.077720476464943,-6.833049019827339,-5435.9811281986285
190,21.975062804608203,27.67696443237228,0.8012732366751061,5.750608036148999,-3.264069563901974,-5.701901627764077
191,20.852622123341284,4603.074996236138,1.2142703774353696,9.805778115358477,-8.836226676159892,-4582.222374112796
192,21.822738595252137,5753.716375628594,0.4235088930792369,10.208205919664875,-7.348472318749295,-5731.893637033341
193,21.999990525778625,4043.621711715284,1.4176861834876509,4.659732208744126,-0.5049877948692547,-4021.6217211895055
194,21.43233357455145,4398.13538635338,1.139682411242679,9.511519037063207,-9.367142082374766,-4376.703052778829
195,21.92230670446624,5021.015947147683,0.6799021539564603,4.731941250101995,-3.0762475263718407,-4999.093640443217
196,21.99745681924515,4713.410244606913,1.5692508980544635,5.506686926970911,-1.894829399832691,-4691.412787787667
197,21.99234209141403,-357.5418276302489,0.7856624409943274,3.901835008227192,-1.869599921601264,379.5341697216629
198,18.07952487489521,-270.4326360651952,-0.6889921962740562,4.685776575006123,-6.663545793662644,288.5121609400904
199,21.835241157445044,2631.623935227254,-0.5767395709856011,3.7320578833159104,-6.840935634301198,-2609.788694069809
200,21.711873278043804,5802.952528043606,0.5925165785698507,9.566062179505892,-12.493061571312474,-5781.240654765563
201,21.997843994711765,4550.097453369712,1.6568785257409104,10.829837303359382,-5.608018420594654,-4528.099609375
202,21.92371802160697,3239.9084800466803,-1.5353186388895406,2.352149112267459,-5.431395496920893,-3217.9847620250735
203,18.144658695734584,3700.710083315742,-1.276099139561769,-0.6316752470997784,-2.6995615406575126,-3682.5654246200074
204,21.438869348618468,5440.274806848618,0.8974702718374903,6.679661550470184,-3.131109417085104,-5418.8359375
205,21.98452426464423,5322.241860763192,1.0603043120687716,10.08003859304656,-8.792711028366153,-5300.257336498547
206,21.99996285116636,4837.058320027561,0.2419160899036398,0.9539983893891062,-0.3078215489686613,-4815.0583571763955
207,21.971517551153845,4877.173276160109,-0.4608752698404743,7.186658419891455,-6.797757131423843,-4855.201758608955
208,21.97424029213604,5712.150797967308,0.5658433800747854,9.738152111832456,-7.2342952100107,-5690.176557675172
209,21.93691743406364,-234.82362954698527,0.2365963704658774,1.6464174522614812,-1.2136894156006726,256.7605469810489
210,21.297311050366623,5485.802520741612,1.919678003225905,9.740080758796148,-9.201411482107504,-5464.505209691246
211,12.422119638213664,5534.73484502498,0.7442645706983863,3.206157694411699,-0.8954124091249884,-5522.312725386766
212,21.8276141634068,5198.770842701803,-0.0530844568629269,14.26444700281612,-7.446164550072845,-5176.943228538396
213,21.838995313107567,5183.755353708656,-0.0278833360442805,9.477252696318525,-7.222676733138959,-5161.916358395549
214,6.27602929665367,-178.06279925205988,0.4269797786994808,0.9766634501765576,0.0318758867562731,184.33882854871354
215,21.999688207853588,4716.334814614334,-0.1101143043624802,12.7364108460205,-11.762015105687842,-4694.33512640648
216,4.7387304459300585,-1029.8755058503584,-0.2736717667971725,-0.0694013880914976,-0.7699452744487925,1034.6142362962885
217,21.58036419668057,-1980.9346504517569,1.9095304989166455,9.817881538568782,-9.693694884446751,2002.5150146484375
218,13.333476183492843,5961.370415698816,-1.0824064416678412,-0.6292988292684241,-2.688424472847064,-5948.036939515323
219,21.93362858881909,5266.216578360959,-0.0637171519148921,9.152974370207222,-6.594861849795448,-5244.28294977214
220,21.392326141578828,5186.494831791743,0.8029033713430558,9.008766541509589,-5.241007292489063,-5165.102505650165
221,6.650971845563433,48.25346448578632,0.3641384770665784,1.5489109545455344,-0.3284301050729183,-41.602492640222884
222,21.71965577461016,5673.201691181571,-1.3176774001759533,-0.2660114680394727,-2.2685876592033978,-5651.482035406961
223,21.968842657057905,4489.211480284564,-0.3768814738232185,6.874289821762604,-10.47458087364017,-4467.242637627505
224,21.991011275532244,3918.490001780848,0.7823500724471278,9.252026215635404,-6.769546334871167,-3896.4989905053158
225,21.94001886578921,5870.790519825675,-0.4092326623798588,0.4305930066741901,-1.8426680544833156,-5848.850500959886
226,20.541639949185807,5725.276676603586,0.299201412684998,6.287640581848645,-6.440383090571583,-5704.7350366544
227,21.97519926036208,5310.040362147334,-0.5117410744981632,7.010753997043172,-6.655015546394321,-5288.065162886972
228,21.45592522635065,4960.741939593079,1.7047855556649878,11.425408779827746,-5.945370789435575,-4939.2860143667285
229,21.8817113295773,4615.831906642077,1.983425405777934,5.244362144215643,-0.0041054384528251,-4593.9501953125
230,21.37167841587416,5703.7017022153495,-0.1574373513062824,7.923784847352104,-6.83740663499454,-5682.330023799475
231,21.99947749148635,4669.483710354671,-0.5302090847200555,13.104342399878764,-7.17095566686875,-4647.484232863184
232,21.999757554476854,3675.047229015115,-1.850888439591864,0.503169814039321,-4.161895660102767,-3653.0474714606385
233,21.984140760153345,5814.704285837727,-0.1703911915145484,4.559823096174664,-4.885195675368928,-5792.720145077574
234,11.451575767653322,3673.131751548903,0.813147722608306,2.6857806977209524,-0.5099322490279921,-3661.68017578125
235,21.999453286914797,4963.0347755831945,1.0859545040186962,7.98278506074312,-4.851488750605164,-4941.035322296279
236,21.31430267964018,4407.86774992671,-1.3250905870091638,1.8429816861971489,-4.798850798578956,-4386.553447247069
237,21.987594914892476,68.87907440707997,-0.3240957421999695,8.638242210207904,-8.1162012166095,-46.89147949218749
238,21.996371944509804,5924.980494548364,-0.0907330868888415,0.473572488135467,-0.9972542765020584,-5902.984122603854
239,21.964905776418696,5807.995483780742,0.7703369738655738,4.985644386507859,-3.048628510112316,-5786.030578004323
240,21.991853136234838,5377.316962777506,0.338881972627406,12.675047628600336,-8.211145914466716,-5355.325109641271
241,20.13230727822204,5062.975812830296,1.761599564469268,3.623331315327243,0.4627825210322331,-5042.843505552073
242,21.999933983744285,4251.037053520824,-0.2953542667028644,8.101528428263304,-13.58841712476782,-4229.03711953708
243,21.980190770691443,-499.9288514726344,-0.668215395357308,10.786607908873856,-15.906097018444145,521.9090422433259
244,21.979022191606884,5688.256678000729,1.085800767984869,5.844539490416482,-2.935421495601709,-5666.277655809122
245,21.999512125928256,575.8923343915533,1.6877364145785336,5.251806038564467,-1.4271318994151845,-553.892822265625
246,21.951666596293517,3754.3381591689863,1.31846065662841,8.121325226721336,-4.538875152902532,-3732.386492572693
247,4.945472829955187,3580.1792010858303,-0.191016955944448,0.6972166629133127,-1.5183356942588926,-3575.233728255875
248,21.821963263155983,5855.655344213148,-0.3700062150024641,4.224345604865711,-7.4001652090017185,-5833.833380949992
249,21.050072577064988,345.8988701774952,-0.1708806302065702,4.390330082090191,-7.941765941931639,-324.8487976004302
250,21.87284960624228,4445.682908199992,1.7176700346537892,11.199144292268995,-5.761569328495421,-4423.81005859375
251,21.925608429171007,6088.608383186731,-0.5285999462624064,0.3390294771291771,-1.9025107459085413,-6066.68277475756
252,21.999899730578296,5031.025822596852,-0.1994810231913078,-0.008030837290132,-0.4854581834688751,-5009.0259228662735
253,21.53007041396438,4906.144791699673,0.4275179735487164,10.412405136491609,-7.064591104029747,-4884.614721285709
254,21.223701583945346,5724.136064200178,0.3780400990422318,6.365212351441993,-6.241956156466108,-5702.912362616233
255,21.941892499137857,3450.6720082117936,-0.444454942946453,5.953674584445416,-6.25774491613814,-3428.730115712656
256,21.99482471888804,4387.548819177486,1.1188952453953396,3.567532004797215,-0.258960284421672,-4365.553994458598
